"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"TGFB2_ACVR1C_TGFBR2","TGFB2","TGFBR2;ACVR1C","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"TGFB3_ACVR1B_TGFBR2","TGFB3","TGFBR2;ACVR1B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"TGFB3_ACVR1C_TGFBR2","TGFB3","TGFBR2;ACVR1C","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"TGFB1_ACVR1_TGFBR1","TGFB1","TGFBR2;ACVR1;TGFBR1","1","1","1;1;1","1","Secreted Signaling","growth factor","CellChat"
"TGFB2_ACVR1_TGFBR1","TGFB2","TGFBR2;ACVR1;TGFBR1","1","1","1;1;1","1","Secreted Signaling","growth factor","CellChat"
"TGFB3_ACVR1_TGFBR1","TGFB3","TGFBR2;ACVR1;TGFBR1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1A_ACVR2A","BMP2","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1A_ACVR2B","BMP2","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1A_BMPR2","BMP2","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1B_ACVR2A","BMP2","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1B_ACVR2B","BMP2","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP2_BMPR1B_BMPR2","BMP2","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1A_ACVR2A","BMP4","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1A_ACVR2B","BMP4","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1A_BMPR2","BMP4","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1B_ACVR2A","BMP4","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1B_ACVR2B","BMP4","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP4_BMPR1B_BMPR2","BMP4","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1A_ACVR2A","GDF5","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1A_ACVR2B","GDF5","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1A_BMPR2","GDF5","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1B_ACVR2A","GDF5","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1B_ACVR2B","GDF5","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF5_BMPR1B_BMPR2","GDF5","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1A_ACVR2A","GDF6","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1A_ACVR2B","GDF6","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1A_BMPR2","GDF6","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1B_ACVR2A","GDF6","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1B_ACVR2B","GDF6","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF6_BMPR1B_BMPR2","GDF6","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1A_ACVR2A","GDF7","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1A_ACVR2B","GDF7","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1A_BMPR2","GDF7","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1B_ACVR2A","GDF7","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1B_ACVR2B","GDF7","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF7_BMPR1B_BMPR2","GDF7","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP15_BMPR1B_BMPR2","BMP15","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_ACVR1_ACVR2A","BMP5","ACVR1;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_ACVR1_ACVR2B","BMP5","ACVR1;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_ACVR1_BMPR2","BMP5","BMPR2;ACVR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1A_ACVR2A","BMP5","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1A_ACVR2B","BMP5","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1A_BMPR2","BMP5","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1B_ACVR2A","BMP5","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1B_ACVR2B","BMP5","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP5_BMPR1B_BMPR2","BMP5","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_ACVR1_ACVR2A","BMP6","ACVR1;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_ACVR1_ACVR2B","BMP6","ACVR1;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_ACVR1_BMPR2","BMP6","BMPR2;ACVR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1A_ACVR2A","BMP6","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1A_ACVR2B","BMP6","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1A_BMPR2","BMP6","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1B_ACVR2A","BMP6","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1B_ACVR2B","BMP6","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP6_BMPR1B_BMPR2","BMP6","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_ACVR1_ACVR2A","BMP7","ACVR1;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_ACVR1_ACVR2B","BMP7","ACVR1;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_ACVR1_BMPR2","BMP7","BMPR2;ACVR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1A_ACVR2A","BMP7","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1A_ACVR2B","BMP7","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1A_BMPR2","BMP7","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1B_ACVR2A","BMP7","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1B_ACVR2B","BMP7","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP7_BMPR1B_BMPR2","BMP7","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_ACVR1_ACVR2A","BMP8A","ACVR1;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_ACVR1_ACVR2B","BMP8A","ACVR1;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_ACVR1_BMPR2","BMP8A","BMPR2;ACVR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1A_ACVR2A","BMP8A","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1A_ACVR2B","BMP8A","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1A_BMPR2","BMP8A","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1B_ACVR2A","BMP8A","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1B_ACVR2B","BMP8A","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8A_BMPR1B_BMPR2","BMP8A","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP8B_ACVR1_ACVR2A","BMP8B","ACVR1;ACVR2A","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_ACVR1_ACVR2B","BMP8B","ACVR1;ACVR2B","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_ACVR1_BMPR2","BMP8B","BMPR2;ACVR1","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1A_ACVR2A","BMP8B","ACVR2A;BMPR1A","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1A_ACVR2B","BMP8B","ACVR2B;BMPR1A","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1A_BMPR2","BMP8B","BMPR2;BMPR1A","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1B_ACVR2A","BMP8B","BMPR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1B_ACVR2B","BMP8B","BMPR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP8B_BMPR1B_BMPR2","BMP8B","BMPR1B;BMPR2","1","1","1;1","1","Secreted Signaling","","CellChat"
"BMP10_ACVRL1_BMPR2","BMP10","BMPR2;ACVRL1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"BMP10_ACVRL1_ACVR2A","BMP10","ACVR2A;ACVRL1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF2_ACVRL1_BMPR2","GDF2","BMPR2;ACVRL1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF2_ACVRL1_ACVR2A","GDF2","ACVR2A;ACVRL1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF9_ACVR1B_BMPR2","GDF9","BMPR2;ACVR1B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF10_ACVR1B_ACVR2A","GDF10","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF11_TGFBR1_ACVR2A","GDF11","ACVR2A;TGFBR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF11_TGFBR1_ACVR2B","GDF11","ACVR2B;TGFBR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF11_ACVR1B_ACVR2B","GDF11","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF15_TGFBR2","GDF15","TGFBR2","1","1","1","1","Secreted Signaling","","CellChat"
"MSTN_TGFBR1_ACVR2B","MSTN","ACVR2B;TGFBR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"MSTN_ACVR1B_ACVR2B","MSTN","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"MSTN_ACVR1B_ACVR2A","MSTN","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"MSTN_TGFBR1_ACVR2A","MSTN","ACVR2A;TGFBR1","1","1","1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"AMH_AMHR2_ACVR1","AMH","ACVR1;AMHR2","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"AMH_AMHR2_BMPR1A","AMH","AMHR2;BMPR1A","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"GDNF_GFRA1","GDNF","GFRA1;RET","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"NRTN_GFRA2","NRTN","GFRA2;RET","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"ARTN_GFRA3","ARTN","GFRA3;RET","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"PSPN_GFRA4","PSPN","GFRA4;RET","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"ARTN_GFRA1","ARTN","GFRA1;RET","1","1","1;1","1","Secreted Signaling","growth factor","CellChat"
"NODAL_ACVR1B_ACVR2A","NODAL","ACVR1B;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"NODAL_ACVR1C_ACVR2A","NODAL","ACVR1C;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"NODAL_ACVR1B_ACVR2B","NODAL","ACVR1B;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"NODAL_ACVR1C_ACVR2B","NODAL","ACVR1C;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF1_ACVR1B_ACVR2A","GDF1","ACVR1B;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF1_ACVR1B_ACVR2B","GDF1","ACVR1B;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF1_ACVR1C_ACVR2A","GDF1","ACVR1C;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF1_ACVR1C_ACVR2B","GDF1","ACVR1C;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF3_ACVR1B_ACVR2A","GDF3","ACVR1B;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF3_ACVR1B_ACVR2B","GDF3","ACVR1B;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF3_ACVR1C_ACVR2A","GDF3","ACVR1C;ACVR2A;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"GDF3_ACVR1C_ACVR2B","GDF3","ACVR1C;ACVR2B;CFC1","1","1","1;1;1","1","Secreted Signaling","cytokine;growth factor","CellChat"
"INHBA_ACVR1B_ACVR2A","INHBA","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBA_ACVR1B_ACVR2B","INHBA","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBB_ACVR1B_ACVR2A","INHBB","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBB_ACVR1B_ACVR2B","INHBB","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBB_ACVR1C_ACVR2A","INHBB","ACVR1C;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBB_ACVR1C_ACVR2B","INHBB","ACVR1C;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBC_ACVR1B_ACVR2A","INHBC","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBC_ACVR1B_ACVR2B","INHBC","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBC_ACVR1C_ACVR2A","INHBC","ACVR1C;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBC_ACVR1C_ACVR2B","INHBC","ACVR1C;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBE_ACVR1B_ACVR2A","INHBE","ACVR1B;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBE_ACVR1B_ACVR2B","INHBE","ACVR1B;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBE_ACVR1C_ACVR2A","INHBE","ACVR1C;ACVR2A","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBE_ACVR1C_ACVR2B","INHBE","ACVR1C;ACVR2B","1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBABB_ACVR1B_ACVR2A","INHBA;INHBB","ACVR1B;ACVR2A","1;1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBABB_ACVR1B_ACVR2B","INHBA;INHBB","ACVR1B;ACVR2B","1;1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHBABB_ACVR1C_ACVR2A","INHBA;INHBB","ACVR1C;ACVR2A","1;1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHB_ACVR1C_ACVR2B","INHBA;INHBB","ACVR1C;ACVR2B","1;1","1","1;1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHABA_ACVR2A","INHBA;INHA","ACVR2A","1;1","1","1","1","Secreted Signaling","growth factor;hormone","CellChat"
"INHABB_ACVR2B","INHA;INHBB","ACVR2B","1;1","1","1","1","Secreted Signaling","growth factor;hormone","CellChat"
"WNT1_FZD1_LRP5","WNT1","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD10_LRP5","WNT1","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD2_LRP5","WNT1","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD3_LRP5","WNT1","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD4_LRP5","WNT1","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD5_LRP5","WNT1","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD6_LRP5","WNT1","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD7_LRP5","WNT1","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD8_LRP5","WNT1","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT1_FZD9_LRP5","WNT1","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT10A_FZD1_LRP5","WNT10A","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD10_LRP5","WNT10A","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD2_LRP5","WNT10A","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD3_LRP5","WNT10A","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD4_LRP5","WNT10A","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD5_LRP5","WNT10A","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD6_LRP5","WNT10A","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD7_LRP5","WNT10A","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD8_LRP5","WNT10A","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10A_FZD9_LRP5","WNT10A","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"WNT10B_FZD1_LRP5","WNT10B","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD10_LRP5","WNT10B","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD2_LRP5","WNT10B","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD3_LRP5","WNT10B","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD4_LRP5","WNT10B","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD5_LRP5","WNT10B","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD6_LRP5","WNT10B","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD7_LRP5","WNT10B","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD8_LRP5","WNT10B","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT10B_FZD9_LRP5","WNT10B","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","","CellChat"
"WNT16_FZD1_LRP5","WNT16","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD10_LRP5","WNT16","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD2_LRP5","WNT16","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD3_LRP5","WNT16","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD4_LRP5","WNT16","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD5_LRP5","WNT16","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD6_LRP5","WNT16","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD7_LRP5","WNT16","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD8_LRP5","WNT16","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT16_FZD9_LRP5","WNT16","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD1_LRP5","WNT2","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD10_LRP5","WNT2","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD2_LRP5","WNT2","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD3_LRP5","WNT2","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD4_LRP5","WNT2","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD5_LRP5","WNT2","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD6_LRP5","WNT2","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD7_LRP5","WNT2","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD8_LRP5","WNT2","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2_FZD9_LRP5","WNT2","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD1_LRP5","WNT2B","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD10_LRP5","WNT2B","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD2_LRP5","WNT2B","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD3_LRP5","WNT2B","LRP5;FZD3","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD4_LRP5","WNT2B","FZD4;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD5_LRP5","WNT2B","FZD5;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD6_LRP5","WNT2B","FZD6;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD7_LRP5","WNT2B","LRP5;FZD7","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD8_LRP5","WNT2B","FZD8;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT2B_FZD9_LRP5","WNT2B","FZD9;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT3_FZD1_LRP5","WNT3","FZD1;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT3_FZD10_LRP5","WNT3","FZD10;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
"WNT3_FZD2_LRP5","WNT3","FZD2;LRP5","1","1","1;1","1","Secreted Signaling","cellsignal_wnt","CellChat"
